id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
346116.0,2021-03-13,sábado,21:00:00,MG,40.0,"511,2",RIBEIRAO DAS NEVES,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Interseção de vias,Sim,3,0,1,0,2,0,1,2,"-19,78164295","-44,11733194",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
346117.0,2021-03-13,sábado,21:05:00,MG,116.0,"408,7",GOVERNADOR VALADARES,Velocidade Incompatível,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Não Informado,Sim,4,0,1,3,0,0,4,2,"-18,84221919","-41,98289416",SPRF-MG,DEL06-MG,UOP01-DEL06-MG
346149.0,2021-03-14,domingo,03:10:00,MG,116.0,"106,7",ITAOBIM,Ingestão de álcool pelo condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,1,0,0,1,0,0,1,1,"-16,479493","-41,507347",SPRF-MG,DEL11-MG,UOP02-DEL11-MG
346168.0,2021-03-14,domingo,07:40:00,MG,40.0,513,RIBEIRAO DAS NEVES,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,3,0,2,0,1,0,2,2,"-19,7970544","-44,1080512",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
346183.0,2021-03-14,domingo,11:50:00,MG,40.0,"455,4",CAETANOPOLIS,Condutor deixou de manter distância do veículo da frente,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Não Informado,Não,2,0,1,0,0,1,1,1,"-19,35767518","-44,34735515",SPRF-MG,DEL02-MG,UOP01-DEL02-MG
346195.0,2021-03-14,domingo,09:20:00,MG,116.0,222,CATUJI,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,2,0,1,0,1,0,1,2,"-17,42343294","-41,51418802",SPRF-MG,DEL11-MG,UOP01-DEL11-MG
346196.0,2021-03-14,domingo,13:45:00,MG,50.0,"44,2",ARAGUARI,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Não Informado,Não,1,0,1,0,0,0,1,1,"-18,70561658","-48,19108255",SPRF-MG,DEL15-MG,UOP02-DEL15-MG
346219.0,2021-03-14,domingo,14:00:00,MG,50.0,145,UBERABA,Avarias e/ou desgaste excessivo no pneu,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,3,0,1,0,2,0,1,1,"-19,51997196","-48,03997088",SPRF-MG,DEL13-MG,UOP01-DEL13-MG
346227.0,2021-03-14,domingo,16:00:00,MG,381.0,"940,9",EXTREMA,Curva acentuada,Capotamento,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Não,1,0,0,0,0,1,0,1,"-22,85421396","-46,33740277",SPRF-MG,DEL16-MG,UOP03-DEL16-MG
346229.0,2021-03-14,domingo,13:00:00,MG,459.0,89,CONGONHAL,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,"-22,151484","-46,015442",SPRF-MG,DEL09-MG,UOP01-DEL09-MG
346234.0,2021-03-14,domingo,14:30:00,MG,459.0,96,POUSO ALEGRE,Ausência de sinalização,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,2,0,0,0,2,0,0,2,"-22,203188","-45,956938",SPRF-MG,DEL09-MG,UOP01-DEL09-MG
346236.0,2021-03-14,domingo,12:20:00,MG,262.0,"458,8",NOVA SERRANA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,3,1,2,0,0,0,2,2,"-19,81322219","-45,10213852",SPRF-MG,DEL08-MG,UOP03-DEL08-MG
346238.0,2021-03-14,domingo,17:45:00,MG,381.0,"858,7",POUSO ALEGRE,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-22,34205201","-45,92609997",SPRF-MG,DEL16-MG,UOP01-DEL16-MG
346244.0,2021-03-14,domingo,18:35:00,MG,50.0,"29,9",ARAGUARI,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Não Informado,Não,2,0,2,0,0,0,2,1,"-18,61818553","-48,10724258",SPRF-MG,DEL15-MG,UOP02-DEL15-MG
346252.0,2021-03-14,domingo,12:40:00,MG,381.0,"250,5",SANTANA DO PARAISO,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Retorno Regulamentado,Sim,3,0,2,0,1,0,2,2,"-19,48378419","-42,55378491",SPRF-MG,DEL06-MG,UOP01-DEL06-MG
346266.0,2021-03-14,domingo,19:10:00,MG,365.0,"673,3",MONTE ALEGRE DE MINAS,Acumulo de água sobre o pavimento,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-18,86846711","-48,75850308",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
346272.0,2021-03-14,domingo,19:45:00,MG,365.0,691,MONTE ALEGRE DE MINAS,Ausência de reação do condutor,Capotamento,Com Vítimas Feridas,Plena Noite,Decrescente,Ignorado,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-18,87690265","-48,91252701",SPRF-MG,DEL15-MG,UOP03-DEL15-MG
346276.0,2021-03-14,domingo,20:15:00,MG,381.0,513,IGARAPE,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Não,5,0,4,1,0,0,5,1,"-20,099993","-44,318903",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
346288.0,2021-03-14,domingo,21:25:00,MG,381.0,453,SABARA,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-19,85197588","-43,88851019",SPRF-MG,DEL01-MG,UOP01-DEL01-MG
346295.0,2021-03-14,domingo,21:50:00,MG,365.0,620,UBERLANDIA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,2,0,2,0,0,0,2,2,"-18,88992","-48,26991",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
346325.0,2021-03-14,domingo,20:00:00,MG,116.0,306,ITAMBACURI,Ausência de reação do condutor,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Desvio Temporário,Não,2,0,0,1,1,0,1,1,"-18,039639","-41,657013",SPRF-MG,DEL11-MG,UOP01-DEL11-MG
346328.0,2021-03-15,segunda-feira,00:30:00,MG,40.0,525,CONTAGEM,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,"-19,88361702","-44,05039336",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
346344.0,2021-03-15,segunda-feira,06:20:00,MG,50.0,"151,5",UBERABA,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Rotatória,Não,1,0,1,0,0,0,1,1,"-19,57370204","-48,03246832",SPRF-MG,DEL13-MG,UOP01-DEL13-MG
346351.0,2021-03-15,segunda-feira,07:05:00,MG,381.0,673,PERDOES,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Não Informado,Não,2,0,1,0,1,0,1,2,"-21,07897416","-45,05939484",SPRF-MG,DEL04-MG,UOP02-DEL04-MG
346369.0,2021-03-15,segunda-feira,09:40:00,MG,50.0,179,UBERABA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Interseção de vias,Sim,2,0,0,0,2,0,0,2,"-19,77827943","-47,92831242",SPRF-MG,DEL13-MG,UOP01-DEL13-MG
346386.0,2021-03-15,segunda-feira,12:05:00,MG,116.0,"276,1",TEOFILO OTONI,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Interseção de vias,Sim,2,0,0,1,1,0,1,2,"-17,85216677","-41,51407242",SPRF-MG,DEL11-MG,UOP01-DEL11-MG
346387.0,2021-03-15,segunda-feira,11:50:00,MG,381.0,505,BETIM,Demais falhas na via,Colisão com objeto,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,3,0,0,0,3,0,0,1,"-20,04478441","-44,27276484",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
346407.0,2021-02-20,sábado,11:00:00,MG,40.0,"561,9",NOVA LIMA,Mal súbito do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,"-20,13588082","-43,96237943",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
346430.0,2021-03-15,segunda-feira,17:25:00,MG,40.0,544,BELO HORIZONTE,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Anoitecer,Decrescente,Nublado,Dupla,Curva,Sim,2,0,1,0,1,0,1,2,"-19,99848032","-43,96256558",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
346449.0,2021-03-15,segunda-feira,18:40:00,MG,40.0,"523,8",CONTAGEM,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,0,2,1,0,2,2,"-19,86874894","-44,05962197",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
346452.0,2021-03-15,segunda-feira,18:45:00,MG,50.0,179,UBERABA,Desvio temporário,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Não Informado,Sim,1,0,0,1,0,0,1,1,"-19,77827047","-47,93140998",SPRF-MG,DEL13-MG,UOP01-DEL13-MG
346458.0,2021-03-15,segunda-feira,17:25:00,MG,50.0,7,UBERLANDIA,Chuva,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Curva,Não,1,0,0,0,1,0,0,1,"-18,86486932","-48,21075439",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
346467.0,2021-03-15,segunda-feira,21:45:00,MG,381.0,544,ITATIAIUCU,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-20,28193579","-44,42882633",SPRF-MG,DEL04-MG,UOP03-DEL04-MG
346481.0,2021-02-07,domingo,15:40:00,MG,40.0,"492,1",ESMERALDAS,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,4,0,3,1,0,0,4,1,"-19,63737896","-44,20372986",SPRF-MG,DEL02-MG,UOP01-DEL02-MG
346523.0,2021-03-16,terça-feira,10:30:00,MG,40.0,279,TRES MARIAS,Transitar no acostamento,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-18,22833211","-45,2202001",SPRF-MG,DEL14-MG,UOP02-DEL14-MG
346525.0,2021-03-16,terça-feira,10:40:00,MG,40.0,"532,8",BELO HORIZONTE,Acumulo de óleo sobre o pavimento,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Não Informado,Sim,1,0,1,0,0,0,1,1,"-19,92372561","-44,01700789",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
346540.0,2021-03-16,terça-feira,12:30:00,MG,40.0,"425,5",PARAOPEBA,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,3,0,2,1,0,0,3,1,"-19,16224489","-44,52254591",SPRF-MG,DEL02-MG,UOP01-DEL02-MG
346579.0,2021-03-12,sexta-feira,22:00:00,MG,381.0,"487,5",BETIM,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Curva,Sim,3,0,2,0,1,0,2,1,"-19,95586853","-44,14609501",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
346594.0,2021-02-01,segunda-feira,18:45:00,MG,40.0,"532,7",CONTAGEM,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,0,1,2,0,1,3,"-19,92372561","-44,01700789",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
346597.0,2021-03-16,terça-feira,17:10:00,MG,50.0,"37,1",ARAGUARI,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Anoitecer,Decrescente,Nublado,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-18,65858584","-48,15562963",SPRF-MG,DEL15-MG,UOP02-DEL15-MG
346618.0,2021-03-16,terça-feira,20:33:00,MG,50.0,"157,4",UBERABA,Falta de elemento de contenção que evite a saída do leito carroçável,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Retorno Regulamentado,Não,1,0,0,0,1,0,0,1,"-19,628291","-48,014565",SPRF-MG,DEL13-MG,UOP01-DEL13-MG
346632.0,2021-03-16,terça-feira,18:40:00,MG,116.0,406,GOVERNADOR VALADARES,Ingestão de álcool pelo condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Ponte,Não,1,0,0,0,1,0,0,1,"-18,81891826","-41,98490923",SPRF-MG,DEL06-MG,UOP01-DEL06-MG
346650.0,2021-03-16,terça-feira,18:40:00,MG,40.0,"631,6",CONSELHEIRO LAFAIETE,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-20,67388154","-43,79670837",SPRF-MG,DEL05-MG,UOP02-DEL05-MG
346660.0,2021-01-25,segunda-feira,00:45:00,MG,50.0,74,UBERLANDIA,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,"-18,90299786","-48,23498011",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
346674.0,2021-03-17,quarta-feira,09:50:00,MG,381.0,"490,8",BETIM,Mal súbito do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-19,956956","-44,150677",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
346691.0,2021-03-17,quarta-feira,08:50:00,MG,354.0,743,POUSO ALTO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,"-22,2393211","-44,93648355",SPRF-MG,DEL17-MG,UOP01-DEL17-MG
346709.0,2021-03-17,quarta-feira,11:30:00,MG,50.0,41,ARAGUARI,Manobra de mudança de faixa,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-18,682136","-48,17887197",SPRF-MG,DEL15-MG,UOP02-DEL15-MG
346719.0,2021-03-17,quarta-feira,13:45:00,MG,381.0,"485,7",BETIM,Objeto estático sobre o leito carroçável,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Múltipla,Reta,Sim,1,0,1,0,0,0,1,1,"-19,95659361","-44,12622893",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
346729.0,2021-02-09,terça-feira,12:45:00,MG,50.0,190,UBERABA,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,2,"-19,85630175","-47,86944462",SPRF-MG,DEL13-MG,UOP01-DEL13-MG
346750.0,2021-03-17,quarta-feira,16:30:00,MG,50.0,39,ARAGUARI,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-18,64695507","-48,13009097",SPRF-MG,DEL15-MG,UOP02-DEL15-MG
346758.0,2021-03-17,quarta-feira,17:10:00,MG,40.0,"468,9",SETE LAGOAS,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Não Informado,Não,2,0,0,1,1,0,1,2,"-19,45908633","-44,3039453",SPRF-MG,DEL02-MG,UOP01-DEL02-MG
346819.0,2021-03-18,quinta-feira,03:00:00,MG,262.0,397,PARA DE MINAS,Condutor Dormindo,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,1,0,0,0,1,0,0,1,"-19,89879385","-44,56054688",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
346836.0,2021-03-18,quinta-feira,07:30:00,MG,50.0,"49,3",ARAGUARI,Avarias e/ou desgaste excessivo no pneu,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,3,0,0,0,1,2,0,1,"-18,73001552","-48,22061517",SPRF-MG,DEL15-MG,UOP02-DEL15-MG
346837.0,2021-03-18,quinta-feira,08:00:00,MG,50.0,71,UBERLANDIA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,0,2,1,0,2,3,"-18,85140204","-48,25345932",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
346846.0,2021-03-18,quinta-feira,09:30:00,MG,40.0,"605,7",CONGONHAS,Afundamento ou ondulação no pavimento,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,3,0,2,0,0,1,2,2,"-20,45960587","-43,83907941",SPRF-MG,DEL05-MG,UOP02-DEL05-MG
346852.0,2021-02-06,sábado,14:15:00,MG,50.0,6,UBERLANDIA,Pista Escorregadia,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,1,0,0,1,0,0,1,1,"-18,9113","-48,2622",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
346876.0,2021-03-18,quinta-feira,06:20:00,MG,381.0,"905,7",CAMBUI,Chuva,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-22,69514484","-46,1125442",SPRF-MG,DEL16-MG,UOP03-DEL16-MG
346878.0,2021-03-18,quinta-feira,12:00:00,MG,116.0,"682,1",MIRADOURO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Não Informado,Não,5,0,0,0,4,1,0,2,"-20,95666795","-42,34992689",SPRF-MG,DEL07-MG,UOP02-DEL07-MG
346912.0,2021-03-18,quinta-feira,15:30:00,MG,40.0,"299,8",TRES MARIAS,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Não Informado,Não,3,0,2,0,1,0,2,1,"-18,3429839","-45,09908688",SPRF-MG,DEL14-MG,UOP02-DEL14-MG
346936.0,2021-03-18,quinta-feira,16:45:00,MG,116.0,"411,4",GOVERNADOR VALADARES,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Retorno Regulamentado,Sim,2,0,0,1,1,0,1,2,"-18,86350888","-41,97399616",SPRF-MG,DEL06-MG,UOP01-DEL06-MG
346938.0,2021-03-18,quinta-feira,20:45:00,MG,381.0,"770,8",CAMPANHA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Curva,Não,2,0,1,0,1,0,1,1,"-21,78806301","-45,439064",SPRF-MG,DEL16-MG,UOP02-DEL16-MG
346943.0,2021-03-18,quinta-feira,21:30:00,MG,381.0,506,SAO JOAQUIM DE BICAS,Reação tardia ou ineficiente do condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,0,1,0,1,"-20,05039397","-44,27962502",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
346956.0,2021-03-18,quinta-feira,21:00:00,MG,40.0,531,BELO HORIZONTE,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,2,0,1,0,2,1,"-19,91962483","-44,02522683",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
346985.0,2021-03-19,sexta-feira,07:25:00,MG,50.0,68,UBERLANDIA,Demais falhas mecânicas ou elétricas,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-18,85140204","-48,25345932",SPRF-MG,DEL15-MG,UOP02-DEL15-MG
347041.0,2021-03-19,sexta-feira,13:50:00,MG,381.0,289,JAGUARACU,Ausência de reação do condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,1,0,0,0,1,0,0,1,"-19,61670324","-42,78217977",SPRF-MG,DEL03-MG,UOP02-DEL03-MG
347059.0,2021-03-19,sexta-feira,15:30:00,MG,381.0,625,OLIVEIRA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,3,0,1,0,2,0,1,1,"-20,82314205","-44,80113661",SPRF-MG,DEL04-MG,UOP01-DEL04-MG
347066.0,2021-03-19,sexta-feira,06:58:00,MG,381.0,478,CONTAGEM,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,2,0,0,1,2,2,"-19,95826094","-44,05921101",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
347087.0,2021-03-19,sexta-feira,18:30:00,MG,262.0,473,BOM DESPACHO,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Não Informado,Não,2,0,0,0,2,0,0,2,"-19,79019148","-45,18399783",SPRF-MG,DEL08-MG,UOP03-DEL08-MG
347112.0,2021-03-19,sexta-feira,17:40:00,MG,365.0,661,MONTE ALEGRE DE MINAS,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Anoitecer,Decrescente,Nublado,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-18,89429328","-48,65210897",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
347122.0,2021-03-19,sexta-feira,18:42:00,MG,40.0,"784,8",JUIZ DE FORA,Objeto estático sobre o leito carroçável,Colisão com objeto,Sem Vítimas,Plena Noite,Crescente,Chuva,Dupla,Reta,Sim,1,0,0,0,1,0,0,1,"-21,71178893","-43,44743099",SPRF-MG,DEL05-MG,UOP01-DEL05-MG
347143.0,2021-03-19,sexta-feira,20:50:00,MG,381.0,"603,1",OLIVEIRA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Dupla,Reta,Não,2,1,0,0,0,1,0,1,"-20,64973798","-44,73551891",SPRF-MG,DEL04-MG,UOP01-DEL04-MG
347157.0,2021-03-13,sábado,18:00:00,MG,116.0,"115,4",ITAOBIM,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Fatais,Anoitecer,Decrescente,Céu Claro,Simples,Não Informado,Sim,2,1,1,0,0,0,1,2,"-16,55656498","-41,50192905",SPRF-MG,DEL11-MG,UOP02-DEL11-MG
347180.0,2021-03-20,sábado,07:00:00,MG,365.0,"600,8",UBERLANDIA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-18,89471474","-48,12996205",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
347198.0,2021-03-20,sábado,09:45:00,MG,50.0,"39,6",ARAGUARI,Velocidade Incompatível,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Retorno Regulamentado,Sim,1,0,1,0,0,0,1,1,"-18,66594982","-48,17302108",SPRF-MG,DEL15-MG,UOP02-DEL15-MG
347238.0,2021-03-20,sábado,13:20:00,MG,381.0,"510,7",SAO JOAQUIM DE BICAS,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,"-20,07738209","-44,30434488",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
347250.0,2021-03-20,sábado,14:00:00,MG,381.0,"488,8",BETIM,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,"-19,95721434","-44,12452698",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
347252.0,2021-03-20,sábado,14:50:00,MG,381.0,477,CONTAGEM,Ingestão de álcool pelo condutor,Colisão com objeto,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,1,"-19,96179268","-44,05041676",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
347253.0,2021-03-20,sábado,14:50:00,MG,381.0,448,SABARA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,6,0,1,2,2,1,3,3,"-19,83435173","-43,85962899",SPRF-MG,DEL01-MG,UOP01-DEL01-MG
347279.0,2021-03-20,sábado,15:30:00,MG,262.0,"37,2",MANHUACU,Conversão proibida,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Sim,2,0,0,1,1,0,1,2,"-20,25748975","-42,03048732",SPRF-MG,DEL06-MG,UOP04-DEL06-MG
347297.0,2021-03-20,sábado,19:55:00,MG,40.0,554,NOVA LIMA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Não,2,0,1,1,0,0,2,2,"-20,07715896","-43,98213593",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
347330.0,2021-03-20,sábado,19:20:00,MG,116.0,"236,8",TEOFILO OTONI,Iluminação deficiente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,2,0,0,0,2,2,"-17,53796419","-41,47966256",SPRF-MG,DEL11-MG,UOP01-DEL11-MG
